game_id,player_id,model_name,role,team,outcome,won,num_turns
75474,4,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
75474,2,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
77371,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
77569,4,Breaking Bad LLM agent - Track 1 - Zep7hyr_v5,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,8
78622,2,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
78627,1,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78628,5,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78630,5,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78634,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78636,4,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78643,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78657,1,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78658,0,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,11
78658,2,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
78672,3,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78672,0,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78692,1,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
78701,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78704,2,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78707,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
78711,5,oonaoops,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78711,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
78712,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78715,1,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78718,3,oonaoops,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
78718,2,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
78728,1,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
78731,5,oonaoops,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78732,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
78750,3,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,4
78759,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78763,4,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,5
78765,3,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78765,5,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78766,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
78769,3,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78773,0,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78797,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
78837,4,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78842,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78842,0,Gemini_2.5_Flash_PxP_Monitored,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78865,2,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,8
78867,2,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78890,4,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,11
78905,4,oonaoops,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,10
78906,2,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
78915,3,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,5
79019,2,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,9
79024,5,oonaoops,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
79025,1,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
79147,1,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,8
79399,3,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
79403,3,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
79410,3,oonaoops,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
80140,2,agent_baseline_8b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
80140,0,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
80149,4,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,5
80306,0,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
80306,3,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
80515,1,openai/gpt-oss-120b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
80647,1,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
80659,0,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,4
80792,3,agent_baseline_test1,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
80935,3,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,5
80940,4,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
80950,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
81341,1,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81357,4,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,1
81478,3,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81478,0,m6_p6,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81486,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
81503,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
81564,3,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
81564,5,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81622,2,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81637,0,agent_baseline_vanila,Detective,Village,All Mafia were eliminated. Village wins!,True,6
81637,2,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
81648,2,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
81942,2,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
82005,2,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
82237,5,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
82237,0,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,9
82350,3,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
82395,1,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
82447,4,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82531,0,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
82687,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
82728,2,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
82909,3,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
82967,0,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
82967,4,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
82972,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,11
82976,2,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
83103,5,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
83111,0,openai/gpt-4.1-nano,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
83111,3,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
83134,4,openai/gpt-oss-120b,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83489,0,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83559,2,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83561,2,openai/gpt-oss-120b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83568,1,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,12
83580,3,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,9
83583,4,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83595,4,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83596,2,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
83596,1,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83597,3,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83603,1,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83605,4,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83606,0,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
83609,0,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,5
83610,3,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83610,5,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
83624,3,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
83636,2,agent_baseline_vanila,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83642,3,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
83649,5,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83653,3,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83665,5,0823t1-Qwen3-8B-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83667,4,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83668,1,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Doctor,Village,All Mafia were eliminated. Village wins!,True,7
83668,2,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83678,5,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,8
83678,4,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
83727,1,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
83747,4,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83751,3,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83775,0,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83784,0,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83806,0,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83806,5,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83806,3,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Detective,Village,All Mafia were eliminated. Village wins!,True,5
83810,0,0823t1-qwen3-8b-v2-gpt5-chat-distill-lora-0814-3epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
83835,3,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83840,5,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
83840,0,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83876,1,0823t1-Qwen3-8B-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83889,3,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83901,3,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83901,2,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83904,1,Gemini_2.5_Flash_with_some_modifies_3,Detective,Village,All Mafia were eliminated. Village wins!,True,6
83906,5,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
83917,5,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83927,1,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
83950,1,openai/gpt-4.1-nano,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83952,3,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83970,2,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84083,4,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
84093,0,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84113,2,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
84122,3,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84126,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84133,0,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84254,4,Gemini_2.5_Flash_with_some_modifies_3,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84254,3,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84310,0,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
84322,1,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
84335,0,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84372,5,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84410,5,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84440,4,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
84489,3,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84508,5,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84510,5,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
84539,2,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84552,1,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84565,5,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
84634,4,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,11
84665,5,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84682,5,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84682,1,openai/gpt-oss-120b,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
84686,0,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
84736,5,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84747,1,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
84764,4,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
